t,q1,q2,q3,p1,p2,p3,K,V
0.0,0.19662013143773005,0.3476113217940353,0.09808881426163896,0.5912905967220116,0.7173738969541442,0.3559501120823195,0.32458535894229934,-0.06137530402038847
0.0048828125,0.19950867695068547,0.3493639427569962,0.09866838969070504,0.5918585416590195,0.7183731815493546,0.35623221163288865,0.3253135050938494,-0.06210345017194146
0.009765625,0.20240000869064084,0.35111900324937284,0.09924842443871516,0.5924318208438828,0.7193723491677521,0.3565145197731543,0.3260456424958289,-0.0628355875739237
0.0146484375,0.20529415249165797,0.3528765029101874,0.09982891882842111,0.5930103473523647,0.7203713380214913,0.3567970159129096,0.3267817039549307,-0.06357164903302792
0.01953125,0.2081911337624815,0.3546364412274033,0.10040987314902178,0.5935940338987823,0.7213700861505903,0.3570796794124761,0.3275216217465613,-0.06431156682466062
0.0244140625,0.2110909774847736,0.3563988175375018,0.10099128765608224,0.5941827928358019,0.7223685314205479,0.357362489582278,0.32826532760782046,-0.06505527268592158
0.029296875,0.2139937082113475,0.35816363102505333,0.10157316257145228,0.5947765361541549,0.7233666115200288,0.3576454256824271,0.32901275273052016,-0.0658026978086228
0.0341796875,0.21689935006439928,0.35993088072228274,0.10215549808318412,0.5953751754822814,0.7243642639586112,0.35792846692231817,0.32976382775424734,-0.06655377283235106
0.0390625,0.21980792673373795,0.3617005655086297,0.10273829434544958,0.5959786220859046,0.7253614260646014,0.3582115924602359,0.3305184827594745,-0.06730842783757915
0.0439453125,0.2227194614750131,0.36347268411030326,0.10332155147845654,0.5965867868675437,0.7263580349829124,0.35849478140297275,0.3312766472607237,-0.06806659233882903
0.048828125,0.22563397710794025,0.3652472350998316,0.10390526956836486,0.5971995803659677,0.7273540276730076,0.35877801280545835,0.33203825019978606,-0.06882819527789191
0.0537109375,0.22855149601452324,0.36702421689560716,0.10448944866720168,0.5978169127555962,0.7283493409069086,0.35906126567040025,0.3328032199390031,-0.06959316501710894
0.05859375,0.23147204013727357,0.3688036277614263,0.10507408879277613,0.5984386938458524,0.7293439112672667,0.35934451894793684,0.3335714842546109,-0.07036142933271661
0.0634765625,0.23439563097742663,0.37058546580602475,0.10565918992859345,0.5990648330804706,0.7303376751454994,0.35962775153530163,0.3343429703301555,-0.07113291540826067
0.068359375,0.23732228959315418,0.3723697289826087,0.1062447520237687,0.5996952395367657,0.7313305687399894,0.3599109422765003,0.3351176047499782,-0.0719075498280827
0.0732421875,0.24025203659777347,0.37415641508838116,0.10683077499293976,0.6003298219248648,0.7323225280543477,0.36019406996199893,0.33589531349277923,-0.07268525857088273
0.078125,0.24318489215795233,0.3759455217640644,0.1074172587161801,0.6009684885869097,0.7333134888957393,0.3604771133284257,0.3366760219252601,-0.07346596700336232
0.0830078125,0.2461208759919104,0.3777370464934188,0.10800420303891077,0.6016111474962292,0.734303386873272,0.36076005105828357,0.3374596547958503,-0.0742495998739509
0.087890625,0.24906000736761622,0.3795309866027567,0.10859160777181215,0.6022577062564896,0.735292157396447,0.3610428617796767,0.3382461362285208,-0.07503608130661962
0.0927734375,0.25200230510097993,0.3813273392604537,0.10917947269073522,0.6029080721008226,0.7362797356736733,0.361325524066049,0.33903538971668973,-0.07582533479478643
0.09765625,0.2549477875540423,0.3831261014764559,0.1097677975366123,0.6035621518909392,0.737266056710842,0.36160801643593504,0.33982733811722104,-0.07661728319531538
0.1025390625,0.25789647263315846,0.38492727010178396,0.11035658201536755,0.6042198521162272,0.7382510553099635,0.3618903173527242,0.34062190364452233,-0.077411848722614
0.107421875,0.2608483777871779,0.3867308418280332,0.11094582579782705,0.6048810788928412,0.7392346660678664,0.36217240522443733,0.34141900786474355,-0.07820895294283227
0.1123046875,0.2638035200056199,0.3885368131868717,0.11153552851962849,0.6055457379627837,0.7402168233749559,0.3624542584035167,0.34221857169008096,-0.07900851676816649
0.1171875,0.2667619158168443,0.3903451805495348,0.11212568978113048,0.6062137346929841,0.7411974614140354,0.3627358551866284,0.34302051537318967,-0.07981046045127159
0.1220703125,0.26972358128621776,0.39215594012631655,0.11271630914732174,0.6068849740743758,0.7421765141591865,0.36301717381447823,0.34382475850170674,-0.08061470357978495
0.126953125,0.27268853201427573,0.393969087966059,0.1133073861477298,0.607559360720976,0.7431539153747103,0.3632981924716406,0.34463121999289126,-0.08142116507096558
0.1318359375,0.2756567831348795,0.39578461995563907,0.11389892027632952,0.6082367988689706,0.7441295986141296,0.3635788892864005,0.34543981808838153,-0.08222976316645157
0.13671875,0.2786283493133696,0.39760253181945243,0.11449091099145133,0.6089171923758065,0.7451034972192493,0.36385924233060873,0.3462504703490739,-0.0830404154271394
0.1416015625,0.2816032447447139,0.3994228191188957,0.11508335771568934,0.6096004447192944,0.7460755443192778,0.36413922961955053,0.3470630936501274,-0.08385303872818807
0.146484375,0.2845814831516518,0.40124547725184634,0.1156762598358091,0.6102864589967252,0.7470456728300072,0.36441882911182744,0.34787760417609626,-0.08466754925415178
0.1513671875,0.28756307778283435,0.40307050145214074,0.11626961670265533,0.6109751379240014,0.7480138154530528,0.3646980187092524,0.3486939174161937,-0.08548386249424403
0.15625,0.2905480414109595,0.40489788678905053,0.11686342763105932,0.6116663838347867,0.7489799046751522,0.3649767762567586,0.3495119481596916,-0.0863018932377364
0.1611328125,0.2935363863309042,0.40672762816675684,0.11745769189974635,0.6123600986796764,0.7499438727675221,0.3652550795423217,0.3503316104914568,-0.08712155556949575
0.166015625,0.29652812435785125,0.4085597203238238,0.11805240875124295,0.6130561840253899,0.7509056517852749,0.36553290629689533,0.35115281778762925,-0.0879427628656621
0.1708984375,0.2995232668254138,0.41039415783267025,0.118647577391784,0.6137545410539883,0.7518651735668932,0.3658102341943604,0.35197548271144496,-0.08876542778947151
0.17578125,0.3025218245837547,0.41223093509903985,0.1192431969912198,0.6144550705621206,0.7528223697337624,0.3660870408514879,0.3527995172092062,-0.08958946228722615
0.1806640625,0.305523807997703,0.41407004636147104,0.11983926668292315,0.6151576729602969,0.7537771716897621,0.3663633038279156,0.35362483250640236,-0.09041477758441549
0.185546875,0.30852922694486684,0.41591148569076536,0.1204357855636963,0.6158622482721955,0.7547295106209152,0.366639000626138,0.3544513391039854,-0.09124128418199134
0.1904296875,0.311538090813743,0.41775524698945526,0.12103275269367801,0.6165686961340013,0.7556793174950944,0.3669141086915104,0.35527894677480176,-0.09206889185280034
0.1953125,0.31455040850182314,0.4196013239912712,0.12163016709625046,0.6172769157937821,0.7566265230617876,0.36718860541226644,0.3561075645601852,-0.09289750963817622
0.2001953125,0.3175661884136975,0.4214497102606081,0.1222280277579464,0.6179868061108998,0.7575710578519199,0.36746246811954947,0.3569371007667132,-0.09372704584469638
0.205078125,0.3205854384591554,0.42330039919199186,0.12282633362835617,0.6186982655554638,0.7585128521777335,0.36773567408745816,0.35776746296312917,-0.09455740804110432
0.2099609375,0.32360816605128334,0.4251533840095451,0.12342508362003501,0.6194111922078226,0.7594518361327249,0.3680082005331056,0.3585985579774357,-0.0953885030554025
0.21484375,0.32663437810456086,0.4270086577664534,0.12402427660841031,0.6201254837581011,0.76038793959164,0.36828002461669224,0.3594302918941596,-0.0962202369721179
0.2197265625,0.3296640810329538,0.42886621334443104,0.12462391143168901,0.620841037505781,0.7613210922105255,0.36855112344159285,0.3602625700517942,-0.09705251512974376
0.224609375,0.3326972807480064,0.4307260434531872,0.12522398689076525,0.6215577503593288,0.7622512234268384,0.36882147405445803,0.36109529704042004,-0.0978852421183606
0.2294921875,0.3357339826569308,0.4325881406298927,0.12582450174912815,0.6222755188358711,0.7631782624596122,0.3690910534453288,0.36192837669950817,-0.09871832177743955
0.234375,0.3387741916606956,0.43445249723864676,0.12642545473276973,0.6229942390609211,0.7641021383096799,0.36935983854776583,0.3627617121159096,-0.09955165719383147
0.2392578125,0.34181791215211355,0.4363191054699447,0.12702684453009305,0.623713806768155,0.7650227797599546,0.3696278062389928,0.3635952056220321,-0.1003851506999443
0.244140625,0.3448651480139271,0.4381879573401463,0.12762866979182075,0.6244341172992433,0.7659401153757669,0.36989493334005363,0.36442875879421044,-0.10121870387211276
0.2490234375,0.34791590261689465,0.4400590446909453,0.1282309291309037,0.6251550656037355,0.7668540735052588,0.37016119661598407,0.36526227245127046,-0.10205221752916276
0.25390625,0.3509701788178754,0.4419323591888392,0.12883362112242996,0.6258765462390017,0.7677645822798351,0.3704265727759974,0.3660956466532916,-0.10288559173117363
0.2587890625,0.3540279789579146,0.4438078923246011,0.1294367443035342,0.6265984533702318,0.7686715696146716,0.3706910384736843,0.3669287807005704,-0.10371872577844202
0.263671875,0.3570893048603284,0.4456856354127524,0.13004029717330712,0.6273206807704939,0.7695749632092795,0.3709545703072272,0.36776157313278884,-0.10455151821064977
0.2685546875,0.3601541578287899,0.44756557959103704,0.13064427819270574,0.6280431218208533,0.7704746905481282,0.37121714481962903,0.3685939217283897,-0.10538386680623954
0.2734375,0.36322253864541504,0.4494477158198973,0.1312486857844635,0.6287656695105535,0.7713706789013229,0.3714787384989556,0.3694257235041618,-0.10621566858200059
0.2783203125,0.36629444756885027,0.4513320348819511,0.13185351833300127,0.6294882164372614,0.7722628553253409,0.37173932777859353,0.37025687471504104,-0.10704681979286856
0.283203125,0.36936988433236123,0.4532185273814718,0.13245877418433843,0.6302106548073761,0.7731511466638243,0.37199888903752165,0.3710872708541259,-0.10787721593194194
0.2880859375,0.37244884814192303,0.4551071837438693,0.13306445164600464,0.6309328764364057,0.7740354795484292,0.37225739860059726,0.3719168066529141,-0.10870675173071845
0.29296875,0.37553133767431296,0.4569979942151739,0.13367054898695196,0.6316547727494094,0.7749157803997319,0.3725148327388569,0.37274537608176184,-0.10953532115955433
0.2978515625,0.37861735107520483,0.4588909488615217,0.13427706443746748,0.6323762347815103,0.7757919754281926,0.3727711676698314,0.3735728723505692,-0.11036281742834972
0.302734375,0.38170688595726654,0.4607860375686433,0.13488399618908653,0.6330971531784776,0.7766639906351759,0.3730263795578762,0.37439918790969495,-0.11118913298746322
0.3076171875,0.3847999393982607,0.4626832500413543,0.13549134239450641,0.6338174181973798,0.7775317518140282,0.3732804445145152,0.37522421445110304,-0.11201415952885893
