t,q1,q2,q3,p1,p2,p3,K,V
0.0,0.6399637629572764,0.6822993667861178,0.05568645222647617,0.3940329977033411,0.12138123625853503,0.7564149202653976,0.17667494136847112,-0.1647723771060408
0.0048828125,0.6418882283372058,0.6825959612939955,0.05691761020014659,0.39422728210848995,0.12158810831708836,0.7564319864526127,0.17676838368846304,-0.16486581942603062
0.009765625,0.6438136315000406,0.6828930544353805,0.05814879588996709,0.39441710655100837,0.12178971390371633,0.7564489744711269,0.17685978573629194,-0.16495722147385738
0.0146484375,0.6457399505656203,0.6831906333312971,0.05938000915209452,0.3946024288394543,0.12198603552108521,0.7564658638938476,0.17694912051131367,-0.16504655624887693
0.01953125,0.6476671634477285,0.6834886850601674,0.060611249809389776,0.39478320676499257,0.12217705576693312,0.7564826342339607,0.17703636106038656,-0.16513379679794754
0.0244140625,0.6495952478540135,0.6837871966580443,0.06184251765132138,0.3949593981038523,0.12236275733514741,0.7564992649458865,0.17712148048155474,-0.1652189162191136
0.029296875,0.651524181285921,0.6840861551188484,0.0630738124338706,0.3951309606198051,0.12254312301684717,0.7565157354262425,0.17720445192776363,-0.16530188766532017
0.0341796875,0.6534539410386404,0.6843855473946058,0.0643051338794382,0.39529785206666307,0.12271813570147068,0.7565320250148105,0.17728524861060485,-0.165382684348159
0.0390625,0.6553845042010612,0.6846853603956901,0.06553648167675269,0.39546003019079634,0.1228877783778679,0.756548112995511,0.17736384380409287,-0.16546127954164458
0.0439453125,0.6573158476557437,0.6849855809910661,0.06676785548078015,0.39561745273367205,0.12305203413539789,0.756563978597382,0.17744021084847103,-0.16553764658602033
0.048828125,0.6592479480789006,0.685286196008537,0.06799925491263582,0.39577007743441156,0.1232108861650309,0.7565796009955661,0.17751432315404808,-0.1656117588915949
0.0537109375,0.6611807819403923,0.6855871922349933,0.0692306795594971,0.3959178620323691,0.12336431776045549,0.7565949593123008,0.17758615420506368,-0.165683589942608
0.05859375,0.6631143255037344,0.6858885564166651,0.07046212897451828,0.3960607642697294,0.12351231231919022,0.7566100326179169,0.1776556775635836,-0.16575311330112524
0.0634765625,0.6650485548261175,0.6861902752593769,0.07169360267674689,0.3961987418941253,0.1236548533437,0.7566247999318411,0.17772286687342326,-0.16582030261096226
