t,q1,q2,q3,p1,p2,p3,K,V
0.0,0.27990657720604084,0.48203373807466243,0.5524578651881696,0.6321103976539385,0.21715444661282457,0.34939560510644496,0.2319170056433238,-0.14683350068360307
0.0048828125,0.28299377241243523,0.4825645170671685,0.5530270141718019,0.6324048776230194,0.21765907753409036,0.3499739411317074,0.23222545970748418,-0.14714195474776184
0.009765625,0.2860824071929245,0.48309652346656407,0.553597100908024,0.6327000357934736,0.21815993282476007,0.3505479092087039,0.23253374616082295,-0.14745024120109887
0.0146484375,0.2891724846915581,0.48362974801463915,0.5541681182568918,0.6329958034944371,0.21865697942404222,0.3511174716782319,0.23284180876978117,-0.14775830381005528
0.01953125,0.29226400771604377,0.48416418137249523,0.554740059017205,0.6332921116316121,0.21915018429269656,0.35168259092808124,0.2331495909399419,-0.14806608598021406
0.0244140625,0.2953569787356867,0.4846998141205986,0.5553129159265843,0.633588890690156,0.21963951441364254,0.35224322939373043,0.23345703571824378,-0.148373530758514
0.029296875,0.29845139987934344,0.48523663675883494,0.5558866816615491,0.6338860707375891,0.22012493679257908,0.352799349559051,0.23376408579526903,-0.1486805808355372
0.0341796875,0.3015472729333896,0.48577463970656604,0.5564613488375976,0.6341835814267205,0.2206064184586155,0.35335091395702006,0.2340706835076056,-0.1489871785478717
0.0390625,0.3046445993397021,0.4863138133026875,0.5570369100092869,0.6344813519985936,0.22108392646491443,0.3538978851704421,0.23437677084028607,-0.14929326588055006
0.0439453125,0.3077433801936561,0.4868541478056884,0.5576133576703146,0.63477931128545,0.22155742788934632,0.3544402258326793,0.23468228942930425,-0.1495987844695661
0.048828125,0.31084361624213575,0.4873956333937124,0.5581906842536021,0.6350773877137146,0.22202688983515614,0.3549778986283914,0.23498718056421078,-0.14990367560447027
0.0537109375,0.3139453078815603,0.4879382601646203,0.5587688821313782,0.6353755093070003,0.2224922794316425,0.3555108662942847,0.23529138519078915,-0.15020788023104625
0.05859375,0.31704845515592445,0.4884820181360547,0.559347943615265,0.6356736036891342,0.22295356383484907,0.35603909161987124,0.23559484391381408,-0.15051133895406876
0.0634765625,0.32015305775485386,0.48902689724550635,0.5599278609563639,0.6359715980872056,0.22341071022826903,0.35656253744823757,0.23589749699989296,-0.15081399204014512
0.068359375,0.3232591150116753,0.4895728873503816,0.5605086263453438,0.6362694193346353,0.2238636858235622,0.3570811666768237,0.23619928438039156,-0.1511157794206411
0.0732421875,0.326366625901502,0.4901199782280724,0.5610902319125299,0.6365669938742685,0.22431245786128548,0.35759494225821287,0.23650014565444671,-0.15141664069469352
0.078125,0.32947558903933427,0.4906681595760275,0.5616726697279946,0.6368642477614902,0.22475699361163662,0.3581038272009315,0.23680002009206547,-0.15171651513230958
0.0830078125,0.3325860026781751,0.49121742101182586,0.5622559318016486,0.6371611066673646,0.22519726037521154,0.3586077845702603,0.23709884663731395,-0.15201534167755523
0.087890625,0.33569786470716145,0.49176775207325185,0.5628400100833343,0.6374574958817987,0.22563322548377535,0.35910677748905656,0.23739656391159555,-0.152313058951834
0.0927734375,0.3388111726497108,0.49231914221837225,0.5634248964629203,0.6377533403167308,0.2260648563010473,0.35960076913858735,0.23769311021702116,-0.15260960525725673
0.09765625,0.3419259236616833,0.49287158082561533,0.564010582770397,0.6380485645093442,0.22649212022350002,0.36008972275937473,0.23798842353987207,-0.15290491858010466
0.1025390625,0.34504211452956013,0.49342505719385155,0.5645970607759734,0.6383430926253066,0.2269149846811727,0.36057360165205227,0.23828244155415676,-0.15319893659438635
0.107421875,0.34815974166863717,0.49397956054247666,0.5651843221901761,0.6386368484620367,0.22733341713849917,0.36105236917823375,0.23857510162526385,-0.1534915966654903
0.1123046875,0.35127880112123516,0.49453508001149693,0.5657723586639493,0.6389297554519966,0.22774738509515025,0.36152598876139386,0.23886634081371103,-0.15378283585393418
0.1171875,0.3543992885549256,0.49509160466161584,0.5663611617887558,0.639221736666013,0.22815685608689107,0.36199442388776143,0.23915609587899248,-0.1540725909192124
0.1220703125,0.35752119926077314,0.4956491234743235,0.5669507230966805,0.639512714816626,0.2285617976864535,0.3624576381072248,0.23944430328352606,-0.15436079832374264
0.126953125,0.3606445281515944,0.49620762535198787,0.5675410340605339,0.6398026122614657,0.2289621775044233,0.36291559503425014,0.23973089919670015,-0.15464739423691326
0.1318359375,0.3637692697602334,0.49676709911794836,0.5681320860939587,0.6400913510066599,0.2293579631901431,0.3633682583488124,0.2400158194990232,-0.15493231453923287
0.13671875,0.3668954182378533,0.4973275335166114,0.568723870551537,0.6403788527102698,0.2297491224326303,0.36381559179733974,0.24029899978637645,-0.15521549482658253
0.1416015625,0.3700229673522458,0.4978889172135488,0.569316378728899,0.6406650386857569,0.23013562296151094,0.3642575591936705,0.24058037537437024,-0.1554968704145726
0.146484375,0.3731519104861567,0.49845123879559755,0.5699096018628337,0.64094982990548,0.23051743254796903,0.3646941244200241,0.24085988130280672,-0.15577637634300534
0.1513671875,0.37628224063562893,0.49901448677096283,0.570503531131401,0.6412331470042255,0.23089451900571178,0.36512525142798524,0.24113745234024933,-0.15605394738044415
0.15625,0.3794139504083632,0.4995786495693231,0.5710981576540453,0.6415149102827672,0.23126685019195106,0.3655509042395018,0.24141302298869954,-0.15632951802889042
0.1611328125,0.3825470320220956,0.5001437155419369,0.571693472491711,0.6417950397114601,0.2316343940084006,0.3659710469478964,0.24168652748838365,-0.15660302252857053
0.166015625,0.38568147730299324,0.5007096729617536,0.5722894666469593,0.6420734549338674,0.2319971184022898,0.36638564371889215,0.24195789982264918,-0.15687439486283195
0.1708984375,0.3888172776840673,0.5012765100235251,0.5728861310640874,0.6423500752704201,0.23235499136739352,0.36679465879165263,0.24222707372297336,-0.157143568763152
0.17578125,0.39195442420360455,0.5018442148439213,0.5734834566292479,0.6426248197221119,0.23270798094507866,0.36719805647983544,0.2424939826740836,-0.157410477714258
0.1806640625,0.39509290750361625,0.5024127754616468,0.574081434170572,0.6428976069742282,0.2330560552253673,0.36759580117266116,0.24275855991919204,-0.15767505495936207
0.185546875,0.3982327178283062,0.5029821798375615,0.5746800544582926,0.6431683554001099,0.23339918234801627,0.36798785733599576,0.24302073846534453,-0.1579372335055102
0.1904296875,0.4013738450225567,0.5035524158548039,0.5752793082048704,0.6434369830649544,0.23373733050361375,0.3683741895134484,0.24328045108888577,-0.158196946129047
0.1953125,0.40451627853043315,0.5041234713189152,0.5758791860651209,0.6437034077296517,0.23407046793469277,0.3687547623274837,0.24353763034104114,-0.1584541253811978
0.2001953125,0.40766000739370784,0.504695333957969,0.5764796786363441,0.6439675468546575,0.2343985629368615,0.36912954048054863,0.24379220855361605,-0.15870870359376804
0.205078125,0.4108050202504023,0.505267991422701,0.5770807764584552,0.6442293176039041,0.23472158385995087,0.3694984887562146,0.2440441178448147,-0.158960612884962
0.2099609375,0.41395130533334923,0.5058414312866437,0.5776824700141182,0.6444886368487494,0.235039499109179,0.3698615720203347,0.24429329012517853,-0.159209785165321
0.21484375,0.41709885046877365,0.5064156410462626,0.5782847497288801,0.6447454211719633,0.2353522771463333,0.3702187552222158,0.24453965710364511,-0.15945615214378256
0.2197265625,0.42024764307489326,0.5069906081210959,0.5788876059713081,0.6449995868717542,0.23565988649096944,0.37057000339580604,0.24478315029372888,-0.15969964533386133
0.224609375,0.4233976701605395,0.5075663198538969,0.579491029053128,0.6452510499658342,0.23596229572162805,0.3709152816608978,0.24502370101982485,-0.1599401960599521
0.2294921875,0.42654891832379715,0.5081427635107798,0.5800950092293652,0.6454997261955246,0.2362594734770686,0.3712545552243458,0.24526124042363517,-0.16017773546375735
0.234375,0.4297013737506657,0.5087199262813679,0.5806995366984875,0.6457455310299023,0.236551388457521,0.3715877893813008,0.24549569947072084,-0.16041219451083769
0.2392578125,0.4328550222137396,0.5092977952789454,0.5813046016025494,0.6459883796699858,0.23683800942595454,0.37191494951645904,0.24572700895717736,-0.16064350399728877
