t,q1,q2,q3,p1,p2,p3,K,V
0.0,0.4060996088158427,0.3329372648122815,0.27357990551012323,0.9310918122592372,0.11289536499328978,0.7370750635394745,0.5271989305026241,-0.10610356633436396
0.0048828125,0.410647931273297,0.33321369536529805,0.27478001461777524,0.9319012942351398,0.11355559568016005,0.7376185485839701,0.5281239166286538,-0.10702855246038548
0.009765625,0.4152002094585053,0.33349173084975786,0.2759810060432095,0.9327120456564408,0.11421011914338829,0.7381592447136706,0.5290500463110408,-0.1079546821427638
0.0146484375,0.4197564490903675,0.33377135729042146,0.27718287519386064,0.933523869951755,0.11485890134439036,0.7386970864064095,0.5299771139335804,-0.10888174976529388
0.01953125,0.4243166549258879,0.33405256062916766,0.2783856173704828,0.9343365697011383,0.11550190842431847,0.739232008095363,0.5309049124183104,-0.10980954825001377
0.0244140625,0.42888083075605005,0.33433532672542654,0.2795892277670768,0.9351499466439374,0.11613910669923264,0.7397639441688495,0.5318332332290122,-0.11073786906070467
0.029296875,0.4334489794017316,0.3346196413566009,0.28079370147081706,0.9359638016865529,0.11677046265545007,0.7402928289701819,0.5327618663750769,-0.1116665022067579
0.0341796875,0.43802110270965533,0.33490549021847615,0.2819990334619782,0.9367779349101304,0.11739594294507016,0.7408185967975737,0.5336906004157559,-0.11259523624742458
0.0390625,0.4425972015483785,0.3351928589256199,0.2832052186138615,0.9375921455781889,0.1180155143816728,0.7413411819040974,0.5346192224648093,-0.11352385829646529
0.0439453125,0.44717727580431915,0.3354817330117712,0.28441225169272166,0.9384062321441984,0.11862914393618786,0.7418605184977008,0.5355475181955733,-0.11445215402721573
0.048828125,0.451761324377819,0.3357720979302197,0.28562012735769327,0.939219992259115,0.11923679873293354,0.7423765407412789,0.5364752718464568,-0.11537990767808506
0.0537109375,0.45634934517924347,0.33606393905417553,0.2868288401607175,0.9400332227788879,0.11983844604582133,0.742889182752804,0.5374022662268886,-0.11630690205850194
0.05859375,0.4609413351251178,0.33635724167713005,0.28803838454646935,0.940845719771943,0.12043405329472505,0.7433983786055148,0.5383282827237267,-0.11723291855532443
0.0634765625,0.4655372901343002,0.33665199101320803,0.28924875485228485,0.9416572785266569,0.1210235880420118,0.743904062328166,0.539253101308147,-0.11815773713972866
0.068359375,0.4701372051241911,0.33694817219751116,0.290459945308089,0.9424676935588294,0.12160701798923237,0.7444061679053373,0.5401765005430263,-0.11908113637459132
0.0732421875,0.47474107400697935,0.3372457702864543,0.291671950036324,0.9432767586191617,0.12218431097396874,0.744904629277806,0.541098257590833,-0.12000289342238052
0.078125,0.4793488896859244,0.3375447702580938,0.29288476305187855,0.9440842667007533,0.12275543496683625,0.7453993803429796,0.5420181482220401,-0.12092278405356964
0.0830078125,0.4839606440516753,0.33784515701244866,0.2940983782620175,0.9448900100466214,0.12332035806863816,0.7458903549553932,0.5429359468240769,-0.12184058265558778
0.087890625,0.48857632797862727,0.33814691537181507,0.29531278946631256,0.9456937801572561,0.1238790485076701,0.74637748692727,0.5438514264108296,-0.12275606224232143
0.0927734375,0.49319593132131356,0.3384500300810749,0.2965279903565739,0.9464953677982154,0.12443147463717213,0.7468607100291453,0.544764358632708,-0.12366899446418003
0.09765625,0.4978194429108365,0.3387544858079972,0.2977439745167829,0.9472945630077702,0.12497760493292591,0.747339957990556,0.545674513787288,-0.12457914961873964
0.1025390625,0.5024468505513349,0.33906026714353504,0.298960735423026,0.9480911551046066,0.12551740799099484,0.7478151645007949,0.5465816608305466,-0.12548629666197708
0.107421875,0.5070781410164887,0.3393673586021162,0.30017826644342976,0.9488849326955932,0.12605085252560475,0.7482862632097304,0.5474855673886985,-0.12639020322010738
0.1123046875,0.5117133000460632,0.33967574462192957,0.3013965608380977,0.9496756836836199,0.12657790736716276,0.7487531877286927,0.5483859997706511,-0.12729063560203785
0.1171875,0.5163523123424908,0.3399854095652063,0.302615611759048,0.9504631952755163,0.12709854146041205,0.7492158716314258,0.5492827229810859,-0.12818735881244986
0.1220703125,0.5209951615674914,0.3402963377184968,0.3038354122501533,0.9512472539900554,0.1276127238627203,0.7496742484551058,0.5501755007341809,-0.12908013656552145
0.126953125,0.5256418303387329,0.34060851329294384,0.3050559552470821,0.9520276456660512,0.12812042374249957,0.750128251701427,0.5510640954679848,-0.1299687312993017
0.1318359375,0.5302923002265308,0.34092192042455177,0.30627723357724185,0.9528041554705544,0.1286216103777555,0.7505778148377543,0.5519482683594563,-0.1308529041907488
0.13671875,0.5349465517505884,0.34123654317445257,0.307499239959724,0.9535765679071541,0.12911625315476324,0.7510228712983428,0.552827779340176,-0.13173241517144346
0.1416015625,0.5396045643767776,0.3415523655291685,0.30872196700525134,0.9543446668243908,0.12960432156686846,0.7514633544856255,0.5537023871127456,-0.13260702294398755
0.146484375,0.5442663165139618,0.3418693714008724,0.3099454072161273,0.955108235424288,0.13008578521341102,0.7518991977715684,0.554571849167884,-0.13347648499909986
0.1513671875,0.5489317855108593,0.34218754462764517,0.31116955298618715,0.9558670562710062,0.13056061379876902,0.7523303344990929,0.5554359218022301,-0.13434055763341926
0.15625,0.5536009476529505,0.342506868973731,0.3123943966007524,0.9566209112996259,0.13102877713152172,0.7527566979835666,0.5562943601368626,-0.1351989959680246
0.1611328125,0.5582737781594284,0.3428273281297911,0.31361993023658696,0.9573695818250665,0.1314902451237287,0.7531782215143613,0.5571469181365486,-0.1360515539676828
0.166015625,0.5629502511801915,0.3431489057131555,0.31484614596185617,0.9581128485511428,0.13194498779032338,0.75359483835648,0.5579933486297278,-0.1368979844608339
